市区町村,月,回収施設数合計,延べ宿泊者数,実宿泊者数,外国人延べ宿泊者数,外国人実宿泊者数,定員稼働率,利用客室数,客室稼働率
千葉県鴨川市,12月,21,51055,44575,398,337,31.8,19895,61.9
和歌山県和歌山市,1月,25,54756,44979,6532,4781,42.4,36815,56.1
和歌山県和歌山市,2月,23,53297,44457,4701,3679,50.8,38966,70.5
和歌山県和歌山市,3月,22,63245,51580,6516,5129,56.4,42818,72.2
和歌山県和歌山市,4月,24,56690,46616,9722,7274,47.1,41107,61.8
和歌山県和歌山市,5月,24,69589,58909,13752,11466,56.0,47286,72.6
和歌山県和歌山市,6月,25,60779,50460,9557,6941,48.7,43386,67.6
和歌山県和歌山市,7月,25,73209,60930,9698,7510,55.4,49976,70.1
和歌山県和歌山市,8月,23,74826,60208,8491,6234,63.0,45303,71.2
和歌山県和歌山市,9月,26,71259,60393,9179,7141,54.2,50632,72.5
和歌山県和歌山市,10月,22,68167,54965,13533,10054,59.0,50569,77.7
和歌山県和歌山市,11月,24,73896,62528,11561,8963,59.3,50496,76.2
和歌山県和歌山市,12月,23,64003,50825,7275,5287,52.7,44580,68.2
和歌山県田辺市,1月,12,14653,11413,2075,928,25.2,7067,42.1
和歌山県田辺市,2月,10,10811,8880,289,237,29.0,6213,52.1
和歌山県田辺市,3月,12,22763,16492,2792,2208,39.2,10511,62.6
和歌山県田辺市,4月,13,17002,13732,4270,3203,26.1,8905,51.9
和歌山県田辺市,5月,13,21171,17055,2917,2251,31.4,10974,61.9
和歌山県田辺市,6月,12,13000,10747,556,478,24.3,6337,43.8
和歌山県田辺市,7月,11,16593,13771,2113,1683,31.1,7173,44.8
和歌山県田辺市,8月,12,29189,22050,2622,1888,50.2,10062,59.9
和歌山県田辺市,9月,11,16123,13503,3212,2512,31.2,8595,55.5
和歌山県田辺市,10月,12,19513,16274,5169,4138,33.6,9462,56.3
和歌山県田辺市,11月,11,19714,16398,4493,3849,38.1,10394,67.1
和歌山県田辺市,12月,12,14412,11517,1372,1190,21.6,6845,40.2
和歌山県西牟婁郡白浜町,1月,24,53898,48932,4511,3032,30.1,22907,48.3
和歌山県西牟婁郡白浜町,2月,25,51867,48554,3403,2056,30.5,20858,47.0
和歌山県西牟婁郡白浜町,3月,22,53867,48888,4582,3890,42.7,19411,54.3
和歌山県西牟婁郡白浜町,4月,23,50789,47224,6388,5615,31.6,22445,52.8
和歌山県西牟婁郡白浜町,5月,25,85343,79162,7007,5815,43.9,36645,71.6
和歌山県西牟婁郡白浜町,6月,25,70396,65688,9411,7673,37.4,30607,61.8
和歌山県西牟婁郡白浜町,7月,26,69616,64128,9141,7938,38.1,27041,55.5
和歌山県西牟婁郡白浜町,8月,24,78530,67070,9734,7970,48.0,25433,58.4
和歌山県西牟婁郡白浜町,9月,23,45793,41498,8404,6979,29.1,19887,47.4
和歌山県西牟婁郡白浜町,10月,24,50609,45789,13615,11072,31.0,22531,51.7
和歌山県西牟婁郡白浜町,11月,24,53476,49021,7600,6204,32.7,22709,52.5
和歌山県西牟婁郡白浜町,12月,24,51960,43176,5668,4719,31.8,17533,40.3
埼玉県さいたま市,1月,19,94474,71449,4825,2601,56.4,66908,70.3
埼玉県さいたま市,2月,19,89600,69894,5492,2867,59.2,69606,80.9
埼玉県さいたま市,3月,19,105708,82573,6449,3486,63.1,81490,85.6
埼玉県さいたま市,4月,19,102378,75569,7338,4075,63.2,82033,89.0
埼玉県さいたま市,5月,18,98814,74304,4767,2345,60.4,67474,73.7
埼玉県さいたま市,6月,16,75340,58028,4088,2051,55.9,55321,71.9
埼玉県さいたま市,7月,19,93455,68620,3753,2097,55.8,73584,77.3
埼玉県さいたま市,8月,17,98377,70699,4215,1831,66.5,71352,83.2
埼玉県さいたま市,9月,16,78997,60279,3667,1838,55.3,62104,77.6
埼玉県さいたま市,10月,15,81641,59503,5089,2615,61.7,64203,85.5
埼玉県さいたま市,11月,14,82351,53635,3858,2305,64.7,63263,87.5
埼玉県さいたま市,12月,14,81518,60814,2616,1515,62.0,62127,83.1
埼玉県熊谷市,1月,13,20319,16989,1032,688,29.8,16366,35.9
埼玉県熊谷市,2月,13,21461,18316,371,326,34.8,17398,42.2
埼玉県熊谷市,3月,11,30698,24593,411,394,51.1,23490,59.8
埼玉県熊谷市,4月,11,29694,24628,1197,1066,51.0,23296,61.3
埼玉県熊谷市,5月,11,26530,22173,1044,782,44.1,21048,53.6
埼玉県熊谷市,6月,10,20367,17150,951,617,39.2,16804,50.6
埼玉県熊谷市,7月,12,23550,19751,432,283,38.1,18084,44.5
埼玉県熊谷市,8月,10,31288,25443,656,360,58.3,22257,64.9
埼玉県熊谷市,10月,10,27336,24462,583,560,51.0,22941,66.9
埼玉県熊谷市,11月,10,29998,25798,892,820,57.8,24634,74.2
大分県別府市,1月,48,134487,120222,43471,37854,41.5,58582,54.9
大分県別府市,2月,46,144373,129644,40667,34940,49.7,58657,62.3
大分県別府市,3月,45,187564,169643,38188,32762,58.4,68897,66.6
大分県別府市,4月,46,144351,128406,39453,33012,47.6,57432,58.1
大分県別府市,5月,47,148033,132819,36524,30784,46.5,60804,58.9
大分県別府市,6月,44,120684,108754,28963,24638,40.4,49545,51.0
大分県別府市,7月,45,135663,126016,24645,20753,44.4,49780,52.0
大分県別府市,8月,44,182822,166706,20596,16700,60.3,64584,65.6
大分県別府市,9月,42,134142,121197,23530,19457,46.1,52044,55.7
大分県別府市,10月,44,145963,132881,49097,42732,47.6,61579,61.9
大分県別府市,11月,33,148072,132879,40053,34484,53.7,61729,68.7
大分県別府市,12月,30,140363,127893,40194,35050,49.4,56458,62.2
大分県大分市,1月,22,79173,65771,5161,4040,54.5,61696,64.7
大分県大分市,2月,23,83504,69390,4675,3909,60.1,69439,75.6
大分県大分市,3月,22,93818,78388,5533,4488,61.9,76938,76.6
大分県大分市,4月,22,77485,65343,5306,4219,56.3,64017,68.9
大分県大分市,5月,20,77098,65302,5012,3978,57.6,62544,68.8
大分県大分市,6月,21,69234,59602,3611,2937,51.1,60422,66.0
大分県大分市,7月,21,74154,63184,4289,3464,53.9,62021,67.4
大分県大分市,8月,20,88891,74206,4208,3485,65.7,69154,76.3
大分県大分市,9月,20,74588,61970,3609,2911,56.9,62959,71.7
大分県大分市,10月,21,83234,70801,5565,4501,60.5,69813,75.9
大分県大分市,11月,19,82458,69725,5456,4201,66.0,68867,81.9
大分県大分市,12月,19,80041,68070,5662,4588,62.0,65887,75.8
大分県日田市,1月,13,16667,15705,4740,4466,31.3,9634,48.2
大分県日田市,2月,13,14555,13520,4119,3896,30.3,9145,50.6
大分県日田市,3月,13,21123,19982,4690,4427,39.7,11601,58.0
大分県日田市,4月,13,17708,16787,5594,5388,34.4,10371,53.6
大分県日田市,5月,13,18920,17982,5010,4843,35.5,11237,56.2
大分県日田市,6月,13,13995,13365,3518,3366,27.2,9005,46.5
大分県日田市,7月,13,14839,14050,2073,1978,27.9,8923,44.6
大分県日田市,8月,13,19280,18419,1875,1820,36.2,10407,52.0
大分県日田市,9月,13,15973,15063,2669,2498,31.0,9673,50.0
大分県日田市,10月,13,20322,19139,4988,4740,38.2,12613,63.1
大分県日田市,11月,12,21391,20238,3898,3746,43.6,12444,66.3
大分県日田市,12月,13,20544,19502,4709,4444,38.6,10867,54.3
大分県由布市,1月,31,23271,20960,11701,10157,49.5,9479,69.0
大分県由布市,2月,25,17326,15529,8620,7511,51.5,6888,71.1
大分県由布市,3月,29,22914,21433,7755,7142,54.0,8787,72.7
大分県由布市,4月,20,20009,18202,7883,6817,48.9,8287,69.9
大分県由布市,5月,19,19600,18364,5989,5384,45.1,8208,67.0
大分県由布市,6月,30,14531,13485,4770,4319,32.6,5983,46.7
大分県由布市,7月,31,14283,13330,3912,3571,30.1,5537,40.9
大分県由布市,8月,17,17766,16540,3052,2775,46.6,6411,57.4
大分県由布市,9月,26,14460,13427,4623,4267,38.5,5951,55.4
大分県由布市,10月,18,20463,19067,7954,7231,48.2,8386,69.9
大分県由布市,11月,18,19199,18109,6557,5886,54.1,7386,73.9
大分県由布市,12月,17,20717,18594,9110,7966,51.7,8617,75.1
大分県竹田市,1月,10,6163,5968,2468,2459,24.2,2941,37.8
大分県竹田市,5月,10,9930,9400,1309,1274,34.6,4821,54.0
大分県竹田市,6月,10,6183,5948,951,951,22.3,3229,37.4
大分県竹田市,7月,11,7412,7176,927,923,25.1,3507,37.5
大分県竹田市,8月,10,10530,10052,758,758,41.3,4414,56.7
大分県竹田市,9月,11,7590,7310,609,609,26.6,3808,42.0
大分県竹田市,10月,11,10033,9732,2123,2075,34.0,4839,51.7
大分県竹田市,11月,10,10928,10521,2180,2123,39.6,5566,65.3
大阪府堺市,1月,10,36599,23190,6502,4528,47.4,26538,60.8
大阪府大阪市,1月,237,2003005,1270524,1034141,563906,64.2,1169436,74.5
大阪府大阪市,2月,227,1821616,1180882,882531,477795,67.1,1082962,79.5
大阪府大阪市,3月,191,1803956,1186514,803500,449289,67.7,1051259,79.4
大阪府大阪市,4月,221,2065749,1297615,1137092,624473,71.9,1205524,84.8
大阪府大阪市,5月,213,2127756,1357800,1041085,565213,71.0,1254755,84.6
大阪府大阪市,6月,227,2006202,1292267,957944,525728,68.7,1191378,81.9
大阪府大阪市,7月,224,1982564,1290957,911521,513186,69.1,1172968,80.1
大阪府大阪市,8月,219,2128668,1420574,867261,497506,73.6,1205769,84.1
大阪府大阪市,9月,188,1781536,1162179,584426,308624,72.6,1068648,87.7
大阪府大阪市,10月,193,1975881,1295938,930738,523527,73.5,1178888,87.2
大阪府大阪市,11月,205,1887579,1219737,898107,490288,68.8,1131407,82.3
大阪府大阪市,12月,207,1874998,1183832,893581,479125,64.9,1107288,76.6
大阪府泉佐野市,1月,12,63973,54918,40347,35676,54.4,37761,67.7
大阪府泉佐野市,2月,11,58102,50293,34107,30189,55.4,35490,70.8
大阪府泉佐野市,3月,12,63224,54003,37936,33355,53.8,40621,72.8
大阪府泉佐野市,4月,12,68917,55354,42069,36947,60.6,43308,80.2
大阪府泉佐野市,5月,11,65955,53254,38594,32817,58.0,40779,76.6
大阪府泉佐野市,7月,11,66091,55503,41090,35301,58.1,39447,74.1
大阪府泉佐野市,8月,10,68452,57355,40292,34522,62.0,40152,76.1
大阪府泉佐野市,9月,12,63054,51248,34429,29353,55.4,40355,74.7
大阪府泉佐野市,10月,12,71146,59109,43482,37158,60.5,42057,75.4
大阪府泉佐野市,11月,12,47358,37163,29456,24343,41.6,27725,51.3
大阪府泉佐野市,12月,12,57413,48830,30895,26762,48.8,34347,61.6
奈良県奈良市,1月,46,91569,75306,20163,15871,33.7,58401,51.0
奈良県奈良市,2月,47,97219,76706,19410,15993,38.1,59323,56.4
奈良県奈良市,3月,42,122527,98480,26423,20945,47.7,76204,70.3
奈良県奈良市,4月,40,117922,94507,36299,29621,53.8,70505,78.9
奈良県奈良市,5月,45,149605,127466,32238,26546,56.2,84501,77.4
奈良県奈良市,6月,44,114622,95070,30627,23951,45.7,72400,68.5
奈良県奈良市,7月,45,97669,77001,28708,21009,37.6,57667,54.0
奈良県奈良市,8月,43,110469,93567,19846,16079,43.6,59198,59.5
奈良県奈良市,9月,40,96986,78287,19145,14458,42.0,60071,65.2
奈良県奈良市,10月,39,128716,108912,28325,21977,53.8,72748,76.9
奈良県奈良市,11月,39,114729,95005,22021,15884,51.9,64477,73.1
奈良県奈良市,12月,43,112069,91370,18190,14208,43.1,66499,64.4
宮城県仙台市,1月,63,277848,208434,52348,36825,45.2,185201,59.5
宮城県仙台市,2月,58,265617,204599,51438,36158,51.5,180551,70.4
宮城県仙台市,3月,69,342004,268252,38494,27236,54.8,233431,70.0
宮城県仙台市,4月,71,341621,253987,60308,38612,55.2,235089,72.1
宮城県仙台市,5月,72,358388,276397,38399,24764,52.9,250764,70.1
宮城県仙台市,6月,73,335056,258321,35311,21367,50.6,243618,70.8
宮城県仙台市,7月,74,362451,270917,40554,23619,52.8,260778,74.9
宮城県仙台市,8月,69,429141,325861,45879,28443,62.9,269935,77.9
宮城県仙台市,9月,71,348648,270853,35558,23640,54.7,247452,75.5
宮城県仙台市,10月,76,416612,326290,58409,38848,58.3,298946,80.1
宮城県仙台市,11月,75,402109,305762,61626,40324,58.2,281249,78.5
宮城県仙台市,12月,71,366135,271783,61600,41918,54.6,248388,70.8
宮城県大崎市,1月,13,30835,24249,1781,1501,36.7,14197,44.3
宮城県大崎市,2月,12,24533,19972,1812,1575,35.0,14356,58.1
宮城県大崎市,3月,12,29593,24673,547,375,38.2,16445,60.1
宮城県大崎市,4月,13,29292,23737,1075,761,32.7,17819,59.5
宮城県大崎市,5月,12,25673,20683,765,396,33.1,11970,43.8
宮城県大崎市,6月,13,28769,24398,951,480,32.1,17888,59.7
宮城県大崎市,7月,13,29970,25850,800,534,32.4,18253,59.0
宮城県大崎市,8月,13,39360,33614,999,638,42.5,20452,66.1
宮城県大崎市,9月,13,30787,25541,1238,711,34.3,18883,63.1
宮城県大崎市,10月,14,43189,36730,2921,2207,43.6,26361,73.9
宮城県大崎市,11月,14,48143,38403,2882,2178,50.2,26160,75.8
宮城県大崎市,12月,14,42039,32074,2315,1975,42.4,23288,65.3
宮城県宮城郡松島町,1月,11,31463,30663,1463,1389,32.1,11985,47.1
宮城県宮城郡松島町,2月,10,28010,27316,1533,1478,32.5,10792,48.5
宮城県宮城郡松島町,3月,10,38321,37484,837,777,40.1,13775,55.9
宮城県宮城郡松島町,4月,12,32341,31313,2575,2326,30.1,12931,47.1
宮城県宮城郡松島町,5月,10,31689,30738,1265,1079,33.2,12417,50.4
宮城県宮城郡松島町,6月,10,28936,28231,764,649,31.3,11604,48.7
宮城県宮城郡松島町,7月,10,29768,28899,1002,859,31.2,11483,46.6
宮城県宮城郡松島町,8月,11,47219,44973,1167,984,48.2,16002,61.1
宮城県宮城郡松島町,9月,11,33557,32013,1375,1171,35.4,14165,55.9
宮城県宮城郡松島町,10月,10,39571,37885,2423,2218,41.5,15576,63.2
宮城県宮城郡松島町,11月,10,38473,37461,2421,2230,41.7,15280,64.1
宮城県宮城郡松島町,12月,10,32594,31714,1561,1450,34.1,12283,49.8
宮城県気仙沼市,6月,10,13738,10460,213,141,31.7,9854,60.5
宮城県気仙沼市,7月,10,16237,12334,148,125,36.2,10792,64.1
宮城県気仙沼市,9月,10,13530,10840,289,115,31.2,9258,56.8
宮崎県宮崎市,1月,30,116956,80166,6841,4614,37.7,81791,57.4
宮崎県宮崎市,2月,29,142133,100018,9514,7289,54.3,95105,75.6
宮崎県宮崎市,3月,31,130626,94090,10270,8271,45.0,92442,65.1
宮崎県宮崎市,4月,32,128691,90756,12717,9041,41.1,85307,60.1
宮崎県宮崎市,5月,33,160953,120917,11892,10218,47.7,99820,64.4
宮崎県宮崎市,6月,34,119347,92183,7293,6378,35.8,82595,54.6
宮崎県宮崎市,7月,33,154988,119573,6973,5298,46.6,91200,60.6
宮崎県宮崎市,8月,33,188849,118026,7482,5094,56.8,100979,67.1
宮崎県宮崎市,9月,29,86577,63748,5446,3810,34.1,66853,51.7
宮崎県宮崎市,10月,30,136813,96373,7403,5988,49.2,96102,69.1
宮崎県宮崎市,11月,31,162074,108249,13198,9613,53.6,99526,70.4
宮崎県宮崎市,12月,29,141709,104491,10316,8988,46.2,88821,64.7
宮崎県都城市,4月,11,13748,11007,400,263,43.8,10881,60.3
宮崎県都城市,5月,10,14411,12253,407,284,50.1,11235,65.4
宮崎県都城市,6月,10,12782,10878,261,193,45.9,10420,62.7
宮崎県都城市,7月,10,14383,12211,331,289,50.0,11441,66.6
宮崎県都城市,8月,10,17396,13985,211,135,60.5,10687,62.2
宮崎県都城市,9月,11,17149,14899,432,276,50.3,13684,70.5
宮崎県都城市,10月,10,17514,13171,2493,772,52.5,14593,74.1
宮崎県都城市,12月,10,16512,14230,1094,1037,54.3,12332,74.5
富山県富山市,1月,16,59214,44697,9699,6297,39.8,42236,52.0
富山県富山市,2月,16,60278,46283,8654,6441,44.6,44385,60.4
富山県富山市,3月,17,76217,58278,6617,4763,49.5,48115,57.0
富山県富山市,4月,15,78579,60992,20939,13412,61.7,52802,78.1
富山県富山市,5月,16,96129,71685,22829,15850,64.6,64506,79.5
富山県富山市,6月,17,74470,57212,11143,7312,50.0,54982,67.3
富山県富山市,7月,16,82038,63530,9874,6404,54.8,59367,73.0
富山県富山市,8月,15,88188,69093,6980,5633,67.3,58148,77.4
富山県富山市,9月,15,82387,62023,8072,5273,60.0,60811,78.8
富山県富山市,10月,17,92987,72560,12832,9019,65.7,68979,85.4
富山県富山市,11月,17,84717,64178,9987,7002,61.9,64271,82.2
富山県富山市,12月,16,63175,50225,6401,4503,47.9,48332,63.5
富山県高岡市,1月,10,20201,15487,1144,860,38.5,16272,51.4
富山県高岡市,3月,10,25921,18238,658,385,49.4,20531,64.9
山口県下関市,1月,23,39914,32756,1641,1440,45.4,28234,61.7
山口県下関市,2月,24,39139,30463,1494,1316,50.7,27545,69.7
山口県下関市,3月,24,50645,42502,2495,2297,55.8,34355,72.1
山口県下関市,4月,25,44385,37078,2561,2245,50.3,31930,69.2
山口県下関市,5月,25,48811,37934,1653,1425,53.6,33944,71.1
山口県下関市,6月,25,39904,31764,1921,1727,45.3,28584,61.9
山口県下関市,7月,25,45591,36367,1586,1305,50.0,31543,66.1
山口県下関市,8月,25,59594,44892,1121,902,65.4,35986,75.4
山口県下関市,9月,25,45223,36997,1621,1388,51.3,31166,67.5
山口県下関市,10月,25,51279,41812,2232,1958,56.3,36013,75.5
山口県下関市,11月,25,51514,43571,2258,2034,58.4,34807,75.4
山口県下関市,12月,25,48273,39720,2351,2137,53.0,32042,67.2
山口県周南市,1月,10,17639,12918,128,92,35.8,15193,46.3
山口県周南市,5月,10,21839,13478,195,111,44.3,19117,58.2
山口県周南市,6月,10,22096,15012,413,252,46.3,20149,63.4
山口県周南市,10月,10,26741,19070,359,231,54.2,23368,71.2
山口県山口市,1月,22,41742,32526,4006,2327,37.1,30134,53.3
山口県山口市,2月,21,37389,30003,2067,1706,39.5,26504,60.2
山口県山口市,3月,22,53497,42408,2691,1829,47.8,37045,67.5
山口県山口市,4月,21,43764,34367,2175,1489,43.2,29623,62.8
山口県山口市,5月,22,52201,40848,2130,1586,46.6,35724,65.1
山口県山口市,6月,22,41797,33583,1502,1165,38.6,30401,57.2
山口県山口市,7月,22,52245,38610,1160,775,46.7,36761,67.0
山口県山口市,8月,20,54552,42692,1094,817,51.8,30318,66.5
山口県山口市,9月,22,45262,35333,1230,868,41.7,32896,64.4
山口県山口市,10月,21,53941,43304,2564,2004,50.9,34923,67.9
山口県山口市,11月,22,57515,46510,2300,1705,50.9,39144,72.4
山口県山口市,12月,21,50923,41455,1530,1134,44.0,36429,65.5
山口県岩国市,6月,10,23952,18150,1464,717,47.8,22001,68.7
山口県岩国市,7月,10,26090,19220,2035,1155,50.4,22495,68.0
山口県岩国市,9月,10,23397,17017,2034,747,46.7,19653,61.4
山口県岩国市,10月,10,30350,22059,1662,839,58.7,26239,79.3
山口県岩国市,11月,10,30281,22041,1979,929,60.5,25094,78.4
山口県岩国市,12月,10,23910,17953,1654,989,46.2,21348,64.5
山形県天童市,1月,11,14025,9940,1893,1350,30.1,10286,46.5
山形県天童市,2月,11,14428,9425,2343,1593,34.3,10452,52.4
山形県天童市,3月,10,13898,9141,663,468,30.8,10213,46.9
山形県天童市,4月,10,12131,8076,740,546,28.4,8954,46.6
山形県天童市,5月,10,15183,9607,399,232,33.6,11212,51.5
山形県天童市,7月,10,13094,9003,414,282,29.7,9663,48.6
山形県天童市,9月,10,12634,8529,275,175,29.6,9512,49.5
山形県山形市,1月,26,78341,52144,19172,11003,54.5,48231,68.5
山形県山形市,2月,23,68957,46761,16358,10657,58.2,44162,77.7
山形県山形市,3月,25,63674,44064,8226,5218,47.4,43147,67.5
山形県山形市,4月,28,50773,38377,6191,4889,34.9,39465,55.9
山形県山形市,5月,25,56607,39347,3716,1976,42.2,37160,62.1
山形県山形市,6月,26,60697,45794,2900,1931,44.6,44695,70.9
山形県山形市,7月,26,60036,45813,3076,2056,42.7,43657,67.1
山形県山形市,8月,25,64853,47239,2880,2199,48.2,40509,67.3
山形県山形市,9月,24,54933,39934,2855,1939,43.2,39737,67.6
山形県山形市,10月,27,73723,55944,6907,4081,48.7,53035,75.9
山形県山形市,11月,25,57322,41893,4622,3214,43.8,41845,69.9
山形県山形市,12月,23,58060,39967,12398,7510,45.8,40004,67.0
山形県米沢市,1月,10,11904,8108,439,329,37.2,8418,48.5
山形県米沢市,2月,10,16053,10479,602,398,55.6,10432,66.5
山形県米沢市,4月,11,15741,10825,365,297,48.4,11986,64.1
山形県米沢市,5月,12,15899,11508,271,145,45.5,12401,63.2
山形県米沢市,6月,11,16032,11401,204,168,49.5,12326,66.7
山形県米沢市,7月,11,16297,12506,268,205,48.7,12680,66.4
山形県米沢市,8月,11,20824,13704,350,201,62.2,13451,70.4
山形県米沢市,9月,10,17530,11772,287,148,56.5,12804,70.4
山形県米沢市,10月,11,17504,13316,317,207,51.6,13391,69.4
山形県米沢市,11月,11,17199,12536,384,237,52.4,12551,67.3
山形県米沢市,12月,10,10579,7038,202,142,37.5,7499,48.0
山形県酒田市,1月,10,15904,12016,327,282,31.1,14173,49.9
山形県酒田市,2月,10,15355,10797,180,131,33.3,13980,54.4
山形県酒田市,3月,10,21389,15669,238,190,41.9,19596,68.9
山形県酒田市,4月,10,21816,17960,332,301,44.2,19161,69.7
山形県酒田市,7月,10,25591,20229,200,151,50.1,21581,75.9
山形県酒田市,10月,11,25847,19580,361,251,49.6,22061,76.4
山形県酒田市,11月,10,21556,16128,309,252,44.3,18888,68.7
山形県酒田市,12月,10,16620,11710,227,159,33.1,14798,52.1
山形県鶴岡市,1月,29,28134,25242,1882,1607,23.8,18758,43.6
山形県鶴岡市,2月,26,22326,20668,1488,1319,23.3,14372,49.0
山形県鶴岡市,3月,26,25528,23746,717,654,24.6,15829,51.3
山形県鶴岡市,4月,18,27607,25722,1337,1134,26.1,18419,53.6
山形県鶴岡市,5月,18,40005,35048,1177,846,37.0,26130,65.7
山形県鶴岡市,6月,16,33919,29175,1134,952,36.2,21432,64.8
山形県鶴岡市,7月,17,36466,33982,827,635,36.3,24032,71.6
山形県鶴岡市,8月,19,55601,51255,1049,799,43.6,28874,75.5
山形県鶴岡市,9月,21,46248,41191,1227,977,34.7,30358,69.8
山形県鶴岡市,10月,20,45496,40610,1199,901,40.4,31149,74.7
山形県鶴岡市,11月,19,40187,37680,1440,1287,35.3,24052,63.8
山形県鶴岡市,12月,22,36245,32534,1567,1239,27.0,24059,49.1
山梨県北杜市,1月,28,18501,14389,45,24,24.1,6422,29.1
山梨県北杜市,2月,29,19037,15991,66,44,26.0,7313,35.8
山梨県北杜市,3月,30,24653,20260,76,61,30.3,10081,44.3
山梨県北杜市,4月,29,25895,10734,359,153,31.1,10577,46.1
山梨県北杜市,5月,30,30534,24400,421,193,33.8,12127,49.7
山梨県北杜市,6月,28,23448,18422,654,167,27.9,10166,44.6
山梨県北杜市,7月,28,38863,30313,270,112,44.7,14319,60.9
山梨県北杜市,8月,29,47887,26020,1121,151,60.3,15579,72.4
山梨県北杜市,9月,28,28522,21735,633,175,37.5,12105,58.4
山梨県北杜市,10月,26,28265,20619,557,205,37.5,11682,55.7
山梨県北杜市,11月,26,25902,19921,220,115,34.6,10551,51.9
山梨県北杜市,12月,27,20081,15246,108,57,25.5,7482,34.9
山梨県南都留郡富士河口湖町,1月,49,94587,80480,62441,52598,38.2,43633,56.3
山梨県南都留郡富士河口湖町,2月,51,87134,75683,55641,48175,40.5,41969,63.9
山梨県南都留郡富士河口湖町,3月,46,103696,88289,61153,52637,43.6,47705,67.3
山梨県南都留郡富士河口湖町,4月,52,116630,98543,70406,60457,48.8,54958,72.2
山梨県南都留郡富士河口湖町,5月,51,116212,100413,59131,50331,45.3,54174,67.3
山梨県南都留郡富士河口湖町,6月,47,69363,58327,33747,27360,33.8,29461,50.5
山梨県南都留郡富士河口湖町,7月,46,94738,80007,38586,32080,42.5,42392,60.5
山梨県南都留郡富士河口湖町,8月,47,124114,101224,42562,36672,51.5,53326,69.8
山梨県南都留郡富士河口湖町,9月,46,91872,78030,34975,29058,42.1,43357,63.0
山梨県南都留郡富士河口湖町,10月,40,94289,81458,52498,43909,45.0,42183,67.8
山梨県南都留郡富士河口湖町,11月,43,91040,77644,51760,42193,45.0,41849,69.6
山梨県南都留郡富士河口湖町,12月,47,101609,83156,61841,49902,42.4,48947,66.7
山梨県南都留郡山中湖村,1月,25,38026,32747,11982,10830,33.3,17752,48.8
山梨県南都留郡山中湖村,2月,15,1238,1010,397,351,8.5,575,19.2
山梨県南都留郡山中湖村,3月,25,37562,32906,8262,7579,37.5,16251,56.9
山梨県南都留郡山中湖村,4月,25,38184,32364,11031,9990,33.8,17600,60.4
山梨県南都留郡山中湖村,5月,13,2230,1896,255,182,8.4,537,14.7
山梨県南都留郡山中湖村,6月,11,903,859,96,96,7.0,469,19.3
山梨県南都留郡山中湖村,8月,10,5053,2293,32,32,45.0,1465,67.5
山梨県南都留郡山中湖村,11月,10,708,645,34,34,6.4,206,9.5
山梨県南都留郡山中湖村,12月,11,374,333,67,65,1.6,116,3.7
山梨県富士吉田市,1月,12,25302,20677,10747,9399,39.0,10085,63.8
山梨県富士吉田市,2月,10,22437,19434,9421,8336,40.9,9158,69.0
山梨県富士吉田市,3月,11,35768,30133,15737,13196,50.6,15138,78.5
山梨県富士吉田市,4月,11,35821,30851,21004,18039,52.3,15771,84.5
山梨県富士吉田市,5月,12,33288,28407,13340,11564,45.6,14835,73.4
山梨県富士吉田市,6月,10,20545,18120,8627,7689,32.3,9251,52.5
山梨県富士吉田市,7月,11,32074,28086,10719,9492,45.1,12332,61.6
山梨県富士吉田市,8月,11,38784,34531,7315,6733,62.7,15008,74.9
山梨県富士吉田市,10月,11,35115,30647,16824,14795,49.3,16181,80.8
山梨県富士吉田市,11月,11,35663,30698,16946,14780,52.1,16168,86.6
山梨県富士吉田市,12月,11,35064,29674,19687,16580,49.6,15344,79.6
山梨県甲府市,1月,15,32820,29016,1030,905,40.2,26989,55.5
山梨県甲府市,2月,14,27048,25363,849,793,41.5,23244,59.5
山梨県甲府市,3月,15,38627,35702,1233,1038,46.9,31545,63.4
山梨県甲府市,4月,13,34202,31836,1791,1595,50.4,28042,70.5
山梨県甲府市,5月,12,31867,29460,984,829,46.2,26817,66.3
山梨県甲府市,6月,15,38258,34870,1048,923,48.1,33570,69.7
山梨県甲府市,7月,13,37153,34821,1155,1037,53.0,30253,73.6
山梨県甲府市,8月,12,49366,45642,1311,1198,65.7,36733,83.0
山梨県甲府市,9月,10,27086,25082,930,807,52.6,23877,81.2
山梨県甲府市,10月,12,42652,38359,1258,1051,57.7,38680,86.2
山梨県甲府市,11月,13,37185,34370,973,847,53.6,30958,75.6
山梨県甲府市,12月,13,33083,30836,1240,1092,46.1,31579,74.6
山梨県笛吹市,1月,19,39980,37013,2422,2339,29.0,19322,50.3
山梨県笛吹市,2月,16,39146,36505,2393,2320,33.1,19073,57.5
山梨県笛吹市,3月,17,46543,43059,3547,3431,38.0,21938,64.0
山梨県笛吹市,4月,19,48268,41593,6663,6266,36.0,24144,65.8
山梨県笛吹市,5月,19,50970,47678,4958,4805,34.8,24275,60.7
山梨県笛吹市,6月,20,42926,39008,3170,3117,30.1,21254,54.5
山梨県笛吹市,7月,21,56798,49647,6225,5957,36.3,26556,62.5
山梨県笛吹市,8月,18,64028,51859,2051,1974,50.4,27624,76.2
山梨県笛吹市,9月,18,49173,44917,2131,2036,40.0,24091,68.6
山梨県笛吹市,10月,15,46415,42397,1854,1739,38.6,22892,68.7
